UNIXTIME,DATE,TIME,RADIATION,TEMPERATURE,PRESSURE,HUMIDITY,WINDDIRECTION,SPEED,TIMESUNRISE,TIMESUNSET
1474435205,09-20-2016,19:20:05,121.0,54.4,30.388,10.1,80.65,33.7,06:11:00,18:21:00
1474434904,09-20-2016,19:15:04,124.0,51.0,30.376,10.1,75.22,5.62,06:11:00,18:21:00
1474434604,09-20-2016,19:10:04,120.0,51.0,30.352,10.1,68.76,33.7,06:11:00,18:21:00
1474434304,09-20-2016,19:05:04,121.0,51.0,30.301,10.1,82.89,33.7,06:11:00,18:21:00
1474434006,09-20-2016,19:00:06,122.0,51.0,30.371,10.1,93.17,22.5,06:11:00,18:21:00
1474433712,09-20-2016,18:55:12,123.0,51.0,30.458,10.1,115.62,33.7,06:11:00,18:21:00
1474433406,09-20-2016,18:50:06,121.0,51.0,30.263,10.1,116.11,22.5,06:11:00,18:21:00
1474433106,09-20-2016,18:45:06,123.0,51.0,30.41,10.1,120.8,33.7,06:11:00,18:21:00
1474432805,09-20-2016,18:40:05,123.0,50.0,30.354,10.1,124.25,33.7,06:11:00,18:21:00
1474432503,09-20-2016,18:35:03,289.58,50.0,30.422,100.0,126.55,33.7,06:11:00,18:21:00
1474432205,09-20-2016,18:30:05,129.0,50.0,30.363,100.0,108.78,22.5,06:11:00,18:21:00
1474431902,09-20-2016,18:25:02,212.0,50.0,30.36,100.0,67.57,22.5,06:11:00,18:21:00
1474431606,09-20-2016,18:20:06,343.0,50.0,30.345,100.0,89.52,33.7,06:11:00,18:21:00
1474431302,09-20-2016,18:15:02,289.58,50.0,30.364,100.0,58.31,11.2,06:11:00,18:13:00
1474431004,09-20-2016,18:10:04,733.0,50.0,30.326,100.0,59.22,22.5,06:11:00,18:21:00
1474430705,09-20-2016,18:05:05,289.58,50.0,30.365,68.8,67.14,45.0,06:11:00,18:21:00
1474430406,09-20-2016,18:00:06,154.2,50.0,30.442,99.0,72.17,11.2,06:11:00,18:21:00
1474430107,09-20-2016,17:55:07,262.2,51.0,30.368,99.0,80.59,5.62,06:11:00,18:21:00
1474429808,09-20-2016,17:50:08,346.2,51.0,30.363,99.0,86.49,22.5,06:11:00,18:21:00
1474429504,09-20-2016,17:45:04,340.5,52.0,30.365,99.0,60.41,45.0,06:11:00,18:21:00
1474429205,09-20-2016,17:40:05,301.8,52.0,30.402,99.0,56.76,5.62,06:11:00,18:21:00
1474428915,09-20-2016,17:35:15,503.2,53.0,30.409,99.0,27.71,5.62,06:11:00,18:21:00
1474428651,09-20-2016,17:30:51,524.0,53.0,30.372,98.0,41.06,33.7,06:11:00,18:21:00
1474428309,09-20-2016,17:25:09,573.2,53.0,30.269,98.0,38.82,45.0,06:11:00,18:21:00
1474427708,09-20-2016,17:15:08,681.1,54.0,30.365,97.0,47.21,33.7,06:11:00,18:21:00
1474427403,09-20-2016,17:10:03,575.0,54.0,30.339,68.8,27.56,22.5,06:11:00,18:21:00
1474427105,09-20-2016,17:05:05,184.28,55.0,30.394,97.0,27.12,18.73,06:11:00,18:21:00
1474426805,09-20-2016,17:00:05,107.21,55.0,30.354,68.8,10.23,33.7,06:11:00,18:13:00
1474426506,09-20-2016,16:55:06,110.11,55.0,30.402,96.0,9.65,45.0,06:11:00,18:21:00
1474426202,09-20-2016,16:50:02,166.69,55.0,30.256,95.0,13.5,10.0,06:11:00,18:21:00
1474425907,09-20-2016,16:45:07,130.4,55.0,30.409,95.0,44.52,45.0,06:11:00,18:21:00
1474425603,09-20-2016,16:40:03,241.97,55.0,30.39,95.0,1.7999999999999998,33.7,06:11:00,18:21:00
1474425302,09-20-2016,16:35:02,132.49,55.0,30.439,94.0,11.34,45.0,06:11:00,18:21:00
1474425004,09-20-2016,16:30:04,177.91,56.0,30.347,95.0,13.35,33.7,06:11:00,18:21:00
1474424705,09-20-2016,16:25:05,237.93,56.0,30.433,95.0,5.47,22.5,06:11:00,18:21:00
1474424405,09-20-2016,16:20:05,289.58,56.0,30.417,95.0,36.77,45.0,06:11:00,18:21:00
1474424107,09-20-2016,16:15:07,268.57,56.0,30.357,94.0,39.63,22.5,06:11:00,18:21:00
1474423808,09-20-2016,16:10:08,289.58,56.0,30.339,93.0,15.88,33.7,06:11:00,18:21:00
1474423506,09-20-2016,16:05:06,210.43,54.4,30.43,92.0,28.04,45.0,06:11:00,18:13:00
1474423207,09-20-2016,16:00:07,223.6,54.4,30.363,92.0,44.5,7.87,06:11:00,18:21:00
1474422906,09-20-2016,15:55:06,297.21,57.0,30.395,68.8,47.99,33.7,06:11:00,18:21:00
1474422606,09-20-2016,15:50:06,220.15,57.0,30.305,92.0,16.25,6.75,06:11:00,18:21:00
1474422309,09-20-2016,15:45:09,285.57,57.0,30.423,90.0,1.2,5.62,06:11:00,18:21:00
1474422003,09-20-2016,15:40:03,268.67,58.0,30.382,89.0,12.68,6.75,06:11:00,18:21:00
1474421710,09-20-2016,15:35:10,216.44,59.0,30.397,86.0,1.0,45.0,06:11:00,18:21:00
1474421403,09-20-2016,15:30:03,273.77,60.0,30.39,68.8,10.9,6.75,06:11:00,18:13:00
1474421104,09-20-2016,15:25:04,589.2,60.0,30.313,84.0,6.42,6.75,06:11:00,18:13:00
1474420803,09-20-2016,15:20:03,286.34,60.0,30.381,84.0,336.48,5.62,06:11:00,18:21:00
1474420506,09-20-2016,15:15:06,491.22,60.0,30.396,85.0,22.08,33.7,06:11:00,18:21:00
1474420205,09-20-2016,15:10:05,776.62,60.0,30.424,86.0,346.95,5.62,06:11:00,18:21:00
1474419905,09-20-2016,15:05:05,682.9,59.0,30.424,87.0,353.5,7.87,06:11:00,18:21:00
1474419606,09-20-2016,15:00:06,954.04,59.0,30.453,87.0,49.84,5.62,06:11:00,18:21:00
1474419305,09-20-2016,14:55:05,770.72,54.4,30.292,85.0,1.0,5.62,06:11:00,18:21:00
1474419003,09-20-2016,14:50:03,493.91,60.0,30.332,84.0,43.62,5.62,06:11:00,18:21:00
1474418709,09-20-2016,14:45:09,592.09,60.0,30.338,68.8,5.8999999999999995,9.0,06:11:00,18:21:00
1474418404,09-20-2016,14:40:04,639.36,60.0,30.436,82.0,68.43,45.0,06:11:00,18:21:00
1474418103,09-20-2016,14:35:03,463.87,61.0,30.399,81.0,7.84,6.75,06:11:00,18:21:00
1474417805,09-20-2016,14:30:05,788.95,61.0,30.436,68.8,1.2,9.0,06:11:00,18:21:00
1474417503,09-20-2016,14:25:03,925.68,62.0,30.386,79.0,33.82,6.75,06:11:00,18:21:00
1474417202,09-20-2016,14:20:02,941.99,54.4,30.311,79.0,359.92,45.0,06:11:00,18:21:00
1474416903,09-20-2016,14:15:03,729.71,62.0,30.402,78.0,12.25,5.62,06:11:00,18:21:00
1474416605,09-20-2016,14:10:05,923.62,63.0,30.387,75.0,22.1,7.87,06:11:00,18:21:00
1474416306,09-20-2016,14:05:06,926.79,63.0,30.457,75.0,87.23,7.87,06:11:00,18:21:00
1474416006,09-20-2016,14:00:06,941.52,63.0,30.467,75.0,51.44,5.62,06:11:00,18:21:00
1474415704,09-20-2016,13:55:04,945.49,63.0,30.357,73.0,38.76,45.0,06:11:00,18:21:00
1474415403,09-20-2016,13:50:03,952.75,62.0,30.435,68.8,43.45,33.7,06:11:00,18:21:00
1474415103,09-20-2016,13:45:03,289.58,62.0,30.485,69.0,33.57,45.0,06:11:00,18:21:00
1474414805,09-20-2016,13:40:05,97.4,63.0,30.408,70.0,43.86,5.62,06:11:00,18:21:00
1474414507,09-20-2016,13:35:07,289.58,62.0,30.353,68.8,40.11,22.5,06:11:00,18:21:00
1474414208,09-20-2016,13:30:08,992.55,63.0,30.444,66.0,357.95,7.87,06:11:00,18:21:00
1474413905,09-20-2016,13:25:05,289.58,62.0,30.336,61.0,128.05,5.62,06:11:00,18:21:00
1474413608,09-20-2016,13:20:08,289.58,63.0,30.402,66.0,1.1,10.12,06:11:00,18:21:00
1474413311,09-20-2016,13:15:11,10.14,64.0,30.379,68.8,12.3,22.5,06:11:00,18:21:00
1474413009,09-20-2016,13:10:09,10.18,63.0,30.325,64.0,336.14,9.0,06:11:00,18:21:00
1474412704,09-20-2016,13:05:04,10.23,63.0,30.314,61.0,336.45,7.87,06:11:00,18:21:00
1474412408,09-20-2016,13:00:08,10.31,64.0,30.385,59.0,11.2,7.87,06:11:00,18:21:00
1474412104,09-20-2016,12:55:04,289.58,65.0,30.369,68.8,22.599999999999998,5.62,06:11:00,18:21:00
1474411804,09-20-2016,12:50:04,10.41,65.0,30.45,57.0,8.03,10.12,06:11:00,18:21:00
1474411508,09-20-2016,12:45:08,10.45,64.0,30.341,58.0,42.07,9.0,06:11:00,18:21:00
1474411207,09-20-2016,12:40:07,10.51,64.0,30.439,52.0,1.7999999999999998,7.87,06:11:00,18:21:00
1474410910,09-20-2016,12:35:10,10.54,63.0,30.48,68.8,1.2,45.0,06:11:00,18:21:00
1474410605,09-20-2016,12:30:05,10.6,63.0,30.444,39.0,16.599999999999998,6.75,06:11:00,18:21:00
1474410304,09-20-2016,12:25:04,10.61,62.0,30.403,54.0,22.13,33.7,06:11:00,18:21:00
1474410008,09-20-2016,12:20:08,10.6,62.0,30.409,65.0,7.21,6.75,06:11:00,18:21:00
1474409708,09-20-2016,12:15:08,10.63,63.0,30.323,62.0,42.29,10.12,06:11:00,18:21:00
1474409407,09-20-2016,12:10:07,10.61,54.4,30.389,68.8,8.9,6.75,06:11:00,18:21:00
1474409116,09-20-2016,12:05:16,10.62,54.4,30.454,61.0,36.06,10.12,06:11:00,18:21:00
1474408805,09-20-2016,12:00:05,10.59,63.0,30.446,60.0,47.89,45.0,06:11:00,18:21:00
1474408504,09-20-2016,11:55:04,289.58,64.0,30.338,55.0,17.9,7.87,06:11:00,18:13:00
1474408204,09-20-2016,11:50:04,10.61,63.0,30.445,52.0,24.46,45.0,06:11:00,18:21:00
1474407906,09-20-2016,11:45:06,10.53,63.0,30.356,60.0,51.61,45.0,06:11:00,18:21:00
1474407604,09-20-2016,11:40:04,10.39,54.4,30.337,56.0,43.39,33.7,06:11:00,18:21:00
1474407304,09-20-2016,11:35:04,289.58,63.0,30.409,56.0,44.6,5.62,06:11:00,18:21:00
1474407007,09-20-2016,11:30:07,104.03,63.0,30.486,54.0,76.29,33.7,06:11:00,18:13:00
1474406703,09-20-2016,11:25:03,10.27,54.4,30.412,52.0,3.8,33.7,06:11:00,18:21:00
1474406405,09-20-2016,11:20:05,10.32,62.0,30.447,53.0,68.62,22.5,06:11:00,18:21:00
1474406103,09-20-2016,11:15:03,10.19,54.4,30.408,63.0,27.07,5.62,06:11:00,18:21:00
1474405803,09-20-2016,11:10:03,968.89,54.4,30.412,64.0,46.66,45.0,06:11:00,18:21:00
1474405505,09-20-2016,11:05:05,10.0,62.0,30.429,61.0,31.67,9.0,06:11:00,18:21:00
1474405210,09-20-2016,11:00:10,990.28,62.0,30.532,60.0,350.45,5.62,06:11:00,18:21:00
1474404905,09-20-2016,10:55:05,971.9,62.0,30.398,66.0,29.87,45.0,06:11:00,18:21:00
1474404605,09-20-2016,10:50:05,955.31,62.0,30.338,63.0,36.73,5.62,06:11:00,18:21:00
1474404304,09-20-2016,10:45:04,912.79,62.0,30.354,59.0,21.35,5.62,06:11:00,18:13:00
1474404007,09-20-2016,10:40:07,919.72,62.0,30.415,56.0,18.97,5.62,06:11:00,18:21:00
1474403707,09-20-2016,10:35:07,289.58,61.0,30.504,60.0,9.3,33.7,06:11:00,18:13:00
1474403407,09-20-2016,10:30:07,936.29,61.0,30.393,66.0,13.18,7.87,06:11:00,18:21:00
1474403108,09-20-2016,10:25:08,910.84,61.0,30.41,65.0,1.1,6.75,06:11:00,18:21:00
1474402805,09-20-2016,10:20:05,908.89,62.0,30.395,65.0,41.84,7.87,06:11:00,18:21:00
1474402507,09-20-2016,10:15:07,905.59,62.0,30.439,63.0,359.9,18.73,06:11:00,18:21:00
1474402208,09-20-2016,10:10:08,889.67,54.4,30.371,62.0,27.3,45.0,06:11:00,18:21:00
1474401906,09-20-2016,10:05:06,883.87,54.4,30.421,56.0,13.05,7.87,06:11:00,18:21:00
1474401606,09-20-2016,10:00:06,876.5,62.0,30.483,55.0,1.1,33.7,06:11:00,18:21:00
1474401306,09-20-2016,09:55:06,866.43,61.0,30.409,58.0,63.04,33.7,06:11:00,18:21:00
1474401007,09-20-2016,09:50:07,852.06,61.0,30.429,65.0,61.86,33.7,06:11:00,18:21:00
1474400702,09-20-2016,09:45:02,836.46,60.0,30.454,68.8,358.22,22.5,06:11:00,18:21:00
1474400408,09-20-2016,09:40:08,820.78,60.0,30.418,70.0,98.81,6.75,06:11:00,18:21:00
1474400103,09-20-2016,09:35:03,805.36,60.0,30.449,71.0,33.02,33.7,06:11:00,18:21:00
1474399804,09-20-2016,09:30:04,789.1,60.0,30.428,67.0,60.35,5.62,06:11:00,18:21:00
1474399508,09-20-2016,09:25:08,289.58,60.0,30.494,66.0,48.85,22.5,06:11:00,18:21:00
1474399207,09-20-2016,09:20:07,289.58,60.0,30.42280884353741,67.0,35.099999999999994,5.62,06:11:00,18:21:00
1474398904,09-20-2016,09:15:04,738.22,61.0,30.417,62.0,18.01,18.73,06:11:00,18:21:00
1474398603,09-20-2016,09:10:03,723.37,61.0,30.439,61.0,46.83,5.62,06:11:00,18:21:00
1474398312,09-20-2016,09:05:12,705.11,54.4,30.437,57.0,46.24,6.75,06:11:00,18:13:00
1474398009,09-20-2016,09:00:09,289.58,62.0,30.381,56.0,46.17,45.0,06:11:00,18:21:00
1474397706,09-20-2016,08:55:06,669.63,62.0,30.347,52.0,66.69,7.87,06:11:00,18:21:00
1474397404,09-20-2016,08:50:04,651.49,62.0,30.409,25.0,45.38,33.7,06:11:00,18:21:00
1474397105,09-20-2016,08:45:05,632.19,61.0,30.437,28.0,93.32,45.0,06:11:00,18:21:00
1474396805,09-20-2016,08:40:05,614.34,61.0,30.417,37.0,51.33,11.2,06:11:00,18:21:00
1474396508,09-20-2016,08:35:08,594.28,60.0,30.475,37.0,91.09,11.2,06:11:00,18:21:00
1474396203,09-20-2016,08:30:03,574.04,60.0,30.445,38.0,47.31,45.0,06:11:00,18:21:00
1474395905,09-20-2016,08:25:05,552.68,60.0,30.493,36.0,18.88,5.62,06:11:00,18:21:00
1474395605,09-20-2016,08:20:05,533.02,60.0,30.469,45.0,30.89,22.5,06:11:00,18:21:00
1474395306,09-20-2016,08:15:06,289.58,60.0,30.386,51.0,108.34,5.62,06:11:00,18:13:00
1474395004,09-20-2016,08:10:04,493.02,59.0,30.411,39.0,77.1,33.7,06:11:00,18:21:00
1474394704,09-20-2016,08:05:04,471.33,58.0,30.369,43.0,126.51,33.7,06:11:00,18:21:00
1474394403,09-20-2016,08:00:03,449.72,57.0,30.387,68.8,104.02,11.2,06:11:00,18:13:00
1474394104,09-20-2016,07:55:04,427.38,57.0,30.452,54.0,80.83,33.7,06:11:00,18:21:00
1474393802,09-20-2016,07:50:02,289.58,57.0,30.365,57.0,149.07,45.0,06:11:00,18:21:00
1474393506,09-20-2016,07:45:06,289.58,54.4,30.366,53.0,52.77,45.0,06:11:00,18:21:00
1474393206,09-20-2016,07:40:06,364.76,57.0,30.413,68.8,42.35,5.62,06:11:00,18:21:00
1474392906,09-20-2016,07:35:06,289.58,56.0,30.405,32.0,88.36,33.7,06:11:00,18:13:00
1474392604,09-20-2016,07:30:04,318.62,55.0,30.396,34.0,48.89,11.2,06:11:00,18:21:00
1474392305,09-20-2016,07:25:05,293.32,54.4,30.519,41.0,118.46,22.5,06:11:00,18:21:00
1474392002,09-20-2016,07:20:02,264.57,54.4,30.442,43.0,135.77,22.5,06:11:00,18:21:00
1474391708,09-20-2016,07:15:08,236.08,51.0,30.367,50.0,103.05,33.7,06:11:00,18:13:00
1474391405,09-20-2016,07:10:05,206.52,50.0,30.307,56.0,133.49,45.0,06:11:00,18:13:00
1474391107,09-20-2016,07:05:07,178.38,49.0,30.378,61.0,147.51,33.7,06:11:00,18:21:00
1474390804,09-20-2016,07:00:04,216.7,48.0,30.461,50.0,96.41,6.75,06:11:00,18:21:00
1474390502,09-20-2016,06:55:02,203.7,48.0,30.373,47.0,123.31,33.7,06:11:00,18:21:00
1474390204,09-20-2016,06:50:04,194.1,47.0,30.416,50.0,106.48,45.0,06:11:00,18:21:00
1474389904,09-20-2016,06:45:04,182.4,46.0,30.453,44.0,122.5,45.0,06:11:00,18:21:00
1474389612,09-20-2016,06:40:12,170.3,46.0,30.366,40.0,168.28,45.0,06:11:00,18:21:00
1474389307,09-20-2016,06:35:07,156.2,46.0,30.39,41.0,160.47,45.0,06:11:00,18:21:00
1474389006,09-20-2016,06:30:06,136.4,46.0,30.395,41.0,172.93,6.75,06:11:00,18:13:00
1474388704,09-20-2016,06:25:04,289.58,46.0,30.436,42.0,171.14,18.73,06:11:00,18:21:00
1474388402,09-20-2016,06:20:02,289.58,47.0,30.434,40.0,139.37,33.7,06:11:00,18:21:00
1474388105,09-20-2016,06:15:05,792.0,47.0,30.438,39.0,152.66,33.7,06:11:00,18:21:00
1474387804,09-20-2016,06:10:04,580.0,47.0,30.392,39.0,159.52,5.62,06:11:00,18:21:00
1474387506,09-20-2016,06:05:06,358.0,54.4,30.439,34.0,111.67,33.7,06:11:00,18:21:00
1474387204,09-20-2016,06:00:04,198.0,48.0,30.445,32.0,103.18,22.5,06:11:00,18:21:00
1474386910,09-20-2016,05:55:10,125.0,48.0,30.368,33.0,160.22,6.75,06:11:00,18:21:00
1474386609,09-20-2016,05:50:09,123.0,47.0,30.436,32.0,166.02,5.62,06:11:00,18:21:00
1474386304,09-20-2016,05:45:04,289.58,54.4,30.398,34.0,153.85,45.0,06:11:00,18:21:00
1474386005,09-20-2016,05:40:05,121.0,47.0,30.354,34.0,169.95,5.62,06:11:00,18:21:00
1474385705,09-20-2016,05:35:05,122.0,47.0,30.417,32.0,177.53,18.73,06:11:00,18:21:00
1474385406,09-20-2016,05:30:06,121.0,47.0,30.471,33.0,174.66,6.75,06:11:00,18:21:00
1474385106,09-20-2016,05:25:06,119.0,54.4,30.377,33.0,189.03,9.0,06:11:00,18:21:00
1474384805,09-20-2016,05:20:05,122.0,54.4,30.385,34.0,173.26,6.75,06:11:00,18:21:00
1474384506,09-20-2016,05:15:06,123.0,47.0,30.408,33.0,174.45,6.75,06:11:00,18:21:00
1474384205,09-20-2016,05:10:05,126.0,54.4,30.426,33.0,161.19,18.73,06:11:00,18:21:00
1474383902,09-20-2016,05:05:02,124.0,48.0,30.343,31.0,163.47,6.75,06:11:00,18:21:00
1474383604,09-20-2016,05:00:04,119.0,47.0,30.374,31.0,174.29,5.62,06:11:00,18:21:00
1474383308,09-20-2016,04:55:08,121.0,47.0,30.412,68.8,190.4,5.62,06:11:00,18:21:00
1474383005,09-20-2016,04:50:05,122.0,47.0,30.348,32.0,187.6,6.75,06:11:00,18:13:00
1474382709,09-20-2016,04:45:09,122.0,47.0,30.337,33.0,188.43,7.87,06:11:00,18:21:00
1474382407,09-20-2016,04:40:07,120.0,48.0,30.408,33.0,185.93,6.75,06:11:00,18:21:00
1474382105,09-20-2016,04:35:05,121.0,47.0,30.37,33.0,183.04,7.87,06:11:00,18:21:00
1474381803,09-20-2016,04:30:03,125.0,47.0,30.369,32.0,178.37,7.87,06:11:00,18:21:00
1474381503,09-20-2016,04:25:03,125.0,47.0,30.462,32.0,181.37,5.62,06:11:00,18:21:00
1474381202,09-20-2016,04:20:02,124.0,47.0,30.456,34.0,167.37,6.75,06:11:00,18:21:00
1474380904,09-20-2016,04:15:04,122.0,47.0,30.458,34.0,182.15,9.0,06:11:00,18:21:00
1474380608,09-20-2016,04:10:08,122.0,46.0,30.389,34.0,170.53,9.0,06:11:00,18:21:00
1474380306,09-20-2016,04:05:06,124.0,46.0,30.36,35.0,176.39,6.75,06:11:00,18:13:00
1474380004,09-20-2016,04:00:04,122.0,46.0,30.357,35.0,174.2,6.75,06:11:00,18:21:00
1474379706,09-20-2016,03:55:06,125.0,46.0,30.447,35.0,181.4,18.73,06:11:00,18:21:00
1474379405,09-20-2016,03:50:05,123.0,47.0,30.442,35.0,176.0,7.87,06:11:00,18:21:00
1474379104,09-20-2016,03:45:04,121.0,54.4,30.392,34.0,186.19,7.87,06:11:00,18:21:00
1474378806,09-20-2016,03:40:06,128.0,47.0,30.412,33.0,175.78,5.62,06:11:00,18:21:00
1474378504,09-20-2016,03:35:04,125.0,47.0,30.411,33.0,177.07,5.62,06:11:00,18:21:00
1474378205,09-20-2016,03:30:05,122.0,47.0,30.477,32.0,160.82,5.62,06:11:00,18:21:00
1474377904,09-20-2016,03:25:04,123.0,47.0,30.452,31.0,171.21,5.62,06:11:00,18:21:00
1474377606,09-20-2016,03:20:06,289.58,47.0,30.289,34.0,156.94,5.62,06:11:00,18:21:00
1474377308,09-20-2016,03:15:08,124.0,47.0,30.359,35.0,168.64,6.75,06:11:00,18:21:00
1474377003,09-20-2016,03:10:03,121.0,47.0,30.384,35.0,179.76,6.75,06:11:00,18:21:00
1474376711,09-20-2016,03:05:11,118.0,47.0,30.373,36.0,179.36,5.62,06:11:00,18:21:00
1474376403,09-20-2016,03:00:03,120.0,47.0,30.398,37.0,183.58,18.73,06:11:00,18:21:00
1474376102,09-20-2016,02:55:02,129.0,47.0,30.364,38.0,160.78,6.75,06:11:00,18:21:00
1474375804,09-20-2016,02:50:04,123.0,54.4,30.363,37.0,177.52,9.0,06:11:00,18:21:00
1474375505,09-20-2016,02:45:05,119.0,47.0,30.396,68.8,170.09,6.75,06:11:00,18:21:00
1474375202,09-20-2016,02:40:02,128.0,54.4,30.363,68.8,181.27,5.62,06:11:00,18:21:00
1474374905,09-20-2016,02:35:05,119.0,48.0,30.383,37.0,177.29,6.75,06:11:00,18:21:00
1474374603,09-20-2016,02:30:03,125.0,48.0,30.361,39.0,177.76,6.75,06:11:00,18:21:00
1474374304,09-20-2016,02:25:04,124.0,54.4,30.325,38.0,174.92,45.0,06:11:00,18:21:00
1474374006,09-20-2016,02:20:06,125.0,48.0,30.304,38.0,168.93,33.7,06:11:00,18:21:00
1474373704,09-20-2016,02:15:04,289.58,48.0,30.314,38.0,172.07,7.87,06:11:00,18:21:00
1474373420,09-20-2016,02:10:20,128.0,48.0,30.484,40.0,169.34,5.62,06:11:00,18:21:00
1474373107,09-20-2016,02:05:07,125.0,48.0,30.435,68.8,162.26,7.87,06:11:00,18:21:00
1474372805,09-20-2016,02:00:05,125.0,48.0,30.479,68.8,165.14,5.62,06:11:00,18:21:00
1474372504,09-20-2016,01:55:04,122.0,48.0,30.465,68.8,181.48,5.62,06:11:00,18:21:00
1474372209,09-20-2016,01:50:09,289.58,48.0,30.294,45.0,175.38,6.75,06:11:00,18:21:00
1474371905,09-20-2016,01:45:05,289.58,49.0,30.454,46.0,181.73,6.75,06:11:00,18:21:00
1474371604,09-20-2016,01:40:04,123.0,49.0,30.408,45.0,175.54,5.62,06:11:00,18:13:00
1474371302,09-20-2016,01:35:02,122.0,50.0,30.423,43.0,171.95,5.62,06:11:00,18:21:00
1474371006,09-20-2016,01:30:06,124.0,50.0,30.324,44.0,174.16,6.75,06:11:00,18:21:00
1474370708,09-20-2016,01:25:08,122.0,50.0,30.342,68.8,169.95,5.62,06:11:00,18:21:00
1474370405,09-20-2016,01:20:05,125.0,50.0,30.323,68.8,155.25,5.62,06:11:00,18:21:00
1474370106,09-20-2016,01:15:06,125.0,50.0,30.362,45.0,150.69,7.87,06:11:00,18:21:00
1474369804,09-20-2016,01:10:04,122.0,50.0,30.395,45.0,182.22,6.75,06:11:00,18:21:00
1474369503,09-20-2016,01:05:03,125.0,50.0,30.37,45.0,174.02,9.0,06:11:00,18:21:00
1474369206,09-20-2016,01:00:06,123.0,50.0,30.404,43.0,150.78,10.12,06:11:00,18:21:00
1474368304,09-20-2016,00:45:04,123.0,50.0,30.425,42.0,171.41,5.62,06:11:00,18:21:00
1474368010,09-20-2016,00:40:10,123.0,50.0,30.414,41.0,166.69,5.62,06:11:00,18:13:00
1474367705,09-20-2016,00:35:05,123.0,50.0,30.41,42.0,172.97,5.62,06:11:00,18:21:00
1474367404,09-20-2016,00:30:04,127.0,50.0,30.493,42.0,174.68,5.62,06:11:00,18:13:00
1474367111,09-20-2016,00:25:11,121.0,50.0,30.434,42.0,172.01,7.87,06:11:00,18:21:00
1474366205,09-20-2016,00:10:05,119.0,50.0,30.44,39.0,153.41,45.0,06:11:00,18:21:00
1474365905,09-20-2016,00:05:05,125.0,50.0,30.415,68.8,175.1,45.0,06:11:00,18:21:00
1474365604,09-20-2016,00:00:04,127.0,50.0,30.421,68.8,157.5,6.75,06:11:00,18:21:00
1474365306,09-19-2016,23:55:06,123.0,50.0,30.357,42.0,131.71,5.62,06:11:00,18:22:00
1474365011,09-19-2016,23:50:11,128.0,51.0,30.384,42.0,168.67,6.75,06:11:00,18:22:00
1474364705,09-19-2016,23:45:05,123.0,51.0,30.543,68.8,168.44,45.0,06:11:00,18:22:00
1474364404,09-19-2016,23:40:04,125.0,51.0,30.479,43.0,150.43,6.75,06:11:00,18:22:00
1474364115,09-19-2016,23:35:15,125.0,51.0,30.481,42.0,166.41,45.0,06:11:00,18:13:00
1474363803,09-19-2016,23:30:03,124.0,54.4,30.432,41.0,176.54,6.75,06:11:00,18:22:00
1474363502,09-19-2016,23:25:02,124.0,51.0,30.352,41.0,171.39,6.75,06:11:00,18:22:00
1474363207,09-19-2016,23:20:07,289.58,51.0,30.429,40.0,164.0,5.62,06:11:00,18:22:00
1474362910,09-19-2016,23:15:10,125.0,51.0,30.43,40.0,180.93,18.73,06:11:00,18:22:00
1474362602,09-19-2016,23:10:02,126.0,51.0,30.408,40.0,180.07,5.62,06:11:00,18:22:00
1474362308,09-19-2016,23:05:08,122.0,51.0,30.342,41.0,173.46,45.0,06:11:00,18:22:00
1474362003,09-19-2016,23:00:03,126.0,54.4,30.429,40.0,180.6,18.73,06:11:00,18:22:00
1474361704,09-19-2016,22:55:04,124.0,51.0,30.475,41.0,171.29,6.75,06:11:00,18:22:00
1474361404,09-19-2016,22:50:04,124.0,51.0,30.465,40.0,161.69,6.75,06:11:00,18:22:00
1474361102,09-19-2016,22:45:02,124.0,52.0,30.564,41.0,167.17,45.0,06:11:00,18:22:00
1474360804,09-19-2016,22:40:04,120.0,52.0,30.386,40.0,158.01,9.0,06:11:00,18:22:00
1474360503,09-19-2016,22:35:03,124.0,52.0,30.333,39.0,154.16,7.87,06:11:00,18:22:00
1474359904,09-19-2016,22:25:04,127.0,52.0,30.484,41.0,166.38,45.0,06:11:00,18:22:00
1474359305,09-19-2016,22:15:05,124.0,52.0,30.435,41.0,170.22,33.7,06:11:00,18:22:00
1474359004,09-19-2016,22:10:04,124.0,52.0,30.427,40.0,156.13,5.62,06:11:00,18:22:00
1474358705,09-19-2016,22:05:05,125.0,52.0,30.46,39.0,157.46,5.62,06:11:00,18:22:00
1474358409,09-19-2016,22:00:09,126.0,52.0,30.533,39.0,149.13,45.0,06:11:00,18:22:00
1474358103,09-19-2016,21:55:03,126.0,52.0,30.396,40.0,151.45,6.75,06:11:00,18:22:00
1474357805,09-19-2016,21:50:05,123.0,52.0,30.456,41.0,172.3,45.0,06:11:00,18:22:00
1474357503,09-19-2016,21:45:03,123.0,52.0,30.414,41.0,165.54,45.0,06:11:00,18:22:00
1474357203,09-19-2016,21:40:03,128.0,52.0,30.391,41.0,158.99,6.75,06:11:00,18:22:00
1474356902,09-19-2016,21:35:02,124.0,53.0,30.434,41.0,166.57,5.62,06:11:00,18:13:00
1474356608,09-19-2016,21:30:08,125.0,53.0,30.381,41.0,174.89,5.62,06:11:00,18:22:00
1474356305,09-19-2016,21:25:05,128.0,53.0,30.479,41.0,158.47,5.62,06:11:00,18:22:00
